period,schedule_type,t_state,t_state_code,t_life,t_annuity,t_ah,t_other,t_total,t_deposit,b_loan_number,b_city,b_state,b_date_acquired,b_interest_rate,b_book_value,b_land_value,b_appraisal_date,ba_name,ba_state,ba_date_acquired,ba_actual_cost,ba_fair_value,ba_book_value,ba_investment_income,ba_ownership_pct,d_category,d_naic_designation,d_total_current_year,d_total_prior_year
2022Q4,b,,,,,,,,,1791,,CF,02/07/2017,4.41,15671936,36256883,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1798,,CF,08/01/2017,4.22,9169499,43849406,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1802,,CF,09/07/2017,4.0,4729992,23702933,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1803,,CF,08/30/2017,3.97,10919455,33654165,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1804,,CF,12/21/2017,4.33,9931599,21816650,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1805,,CF,06/07/2018,4.15,4649040,13788536,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1806,,CF,06/07/2018,4.15,4306078,13254928,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1807,,CF,05/01/2018,4.0,2962225,33557676,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1808,,CF,06/19/2018,4.28,3680897,11177956,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1809,,CF,03/29/2018,3.89,15731752,42378426,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1815,,CF,07/31/2018,4.33,3353125,8816252,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1816,,CF,08/29/2018,4.3,19398669,43767527,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1817,Arvada,CO,02/26/2019,4.47,4732081,9112889,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1821,,CF,08/08/2018,4.31,4619336,17778441,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1823,,CF,10/04/2018,4.33,8207092,12662633,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1827,,CF,12/14/2018,4.68,7802277,15097257,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1829,Bronx,NY,01/15/2019,4.51,3621254,7203835,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1831,Evansville,IN,01/15/2019,6.22,1997360,4195541,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1832,Greensboro,GA,01/15/2019,6.52,658825,1664093,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1833,Dallas,TX,01/15/2019,6.46,1639639,4808333,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1835,Fountain Valley,CA,03/07/2019,4.56,7350000,40698697,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1839,Meridian,ID,09/06/2019,4.0,11751230,24493611,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1840,Greenfield,WI,02/26/2020,3.42,8185528,19520464,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1841,City,OF,12/05/2019,3.5,5875000,44422021,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1843,,CF,10/31/2019,3.35,25000000,62992016,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1844,Buford,GA,11/21/2019,3.5,6958621,13216273,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1846,Hacienda Heights,CA,01/09/2020,3.25,2831955,28158262,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1847,Highlands Ranch,CO,12/19/2019,3.5,2538579,10886873,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1850,Madison,WI,03/04/2020,3.64,10634721,20800000,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1851,Tucson,AZ,02/27/2020,3.68,5715729,9690928,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1852,Doraville,GA,04/14/2020,3.3,7758325,19702409,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1855,Wood Dale,IL,08/05/2020,3.55,2800000,4697054,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1857,Elgin,IL,12/01/2020,3.0,3605000,9532156,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1858,,CF,04/14/2021,3.5,20000000,50424294,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1859,Anaheim,CA,04/15/2021,3.0,10200000,133975963,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1860,Corona,CA,04/15/2021,3.0,1850000,12541285,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1861,,SAN,04/15/2021,3.0,900000,14351524,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1862,Santa,ANA,05/18/2021,3.0,7350000,57889723,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1863,Spokane Valley,WA,05/19/2021,3.38,12500000,16956462,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1864,Sewickley,PA,05/27/2021,3.0,7500000,12590000,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1865,Lake Forest,CA,12/15/2021,3.5,5240188,49126487,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1867,Greenwood Village,CO,07/21/2021,3.43,6130921,11682154,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1869,Kennesaw,GA,10/06/2021,3.0,11239568,27001500,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1870,Mokena,IL,11/23/2021,2.86,3400000,7682156,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1871,Pasadena,MD,12/08/2021,3.28,12199508,45741736,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1873,,CF,01/13/2022,3.06,14800000,30565653,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1874,Mclean,VA,11/17/2021,3.5,14957333,32234502,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1875,Monroe,WA,02/17/2022,3.18,3693250,9111250,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1876,Palm Beach Gardens,FL,03/23/2022,3.23,10000000,50164077,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1878,,CF,03/21/2022,3.0,21459194,70013389,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1879,Rock Hill,SC,04/28/2022,3.25,20000000,46940391,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1880,Bethesda,MD,04/14/2022,3.23,8697571,25278147,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1882,,CF,05/02/2022,3.64,33000000,41413705,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1883,Milwaukee,WI,08/01/2022,4.21,10187674,19857543,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1888,American Fork,UT,09/06/2022,4.28,24370326,59192550,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1889,Tehachapi,CA,06/23/2022,4.67,10329630,22936420,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1890,Louisville,KY,10/11/2022,5.17,15264749,33164267,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1891,Wentzville,MO,12/01/2022,4.55,24800000,45868134,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1892,Riverton,UT,11/15/2022,4.81,8475000,49920373,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1893,Logan,UT,11/15/2022,4.81,4500000,27225467,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1894,Murray City,UT,11/15/2022,4.81,2300000,17097440,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1895,Chamblee,GA,11/29/2022,5.0,30000000,58668800,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,135021,,CF,07/01/2004,5.85,1571814,10408507,12/31/2022,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1873,Tracy,CA,01/13/2022,3.06,14800000,30565653,,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1875,Monroe,WA,02/17/2022,3.18,3750000,9111250,,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1876,Palm Beach Gardens,FL,03/23/2022,3.23,10000000,50164077,,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1878,Rockville,MD,03/21/2022,3.0,22000000,70013389,,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1879,Rock Hill,SC,04/28/2022,3.25,20000000,46940391,,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1880,Bethesda,MD,04/14/2022,3.23,8800000,25278147,,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1882,Olathe,KS,05/02/2022,3.64,33000000,41413705,,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1883,Milwaukee,WI,08/01/2022,4.21,10270000,19857543,,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1888,American Fork,UT,09/06/2022,4.28,24500000,59192550,,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1889,Tehachapi,CA,06/23/2022,4.67,10500000,22936420,,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1890,Louisville,KY,10/11/2022,5.17,15315000,33164267,,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1891,Wentzville,MO,12/01/2022,4.55,24800000,45868134,,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1892,Riverton,UT,11/15/2022,4.81,8475000,49920373,,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1893,Logan,UT,11/15/2022,4.81,4500000,27225467,,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1894,Murray City,UT,11/15/2022,4.81,2300000,17097440,,,,,,,,,,,,,
2022Q4,b,,,,,,,,,1895,Chamblee,GA,11/29/2022,5.0,30000000,58668800,,,,,,,,,,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Centerfield Capital Partners II, LP Indianapolis",IN,01/01/2007,2,158943,2774,-4289,2.093,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,. Dyal III US Investors LP Dover DE NB Dyal Associates III,LP,10/28/2016,4285633,6432018,6432018,877222,0.398,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Genstar AMBA CV, LP San Francisco CA Genstar AMBA CV GP,",LP,08/03/2021,1,253507,370489,370489,0.338,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Genstar Capital Partners VII, LP San Francisco CA Genstar Capital VII,",LP,10/01/2015,1,4266153,4900119,48140,0.448,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Goode Partners Consumer Fund III, LP New York",NY,12/30/2015,1,8802530,5078894,353594,3.384,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Great Hill Equity Partners V, LP Boston MA Great Hill Partners GP V,",LP,04/30/2015,3,4403432,4506012,4506012,0.525,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". GTCR Fund XI, LP Dover DE GTCR Partners XI,",LP,09/02/2014,3,5797294,11273489,168077,0.198,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Partners I, LP New York",NY,06/23/2021,3,3700000,3505654,-132758,2.536,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,. IIF LP New York,NY,01/26/2016,8154749,7822290,7822290,-332458,0.044,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Kayne Private Energy Income Fund, LP Los Angeles CA Kayne Anderson Capital Advisors,",LP,04/01/2016,2,4336311,4336311,4120088,0.656,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Kinderhook Capital Fund IV, LP New York NY Kinderhook Capital Fund",IV,04/27/2015,3,3053063,2791267,218679,0.6,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Kinderhook Capital Fund V, LP and V-B, LP New York",NY,12/19/2017,3,4750974,5490410,1401803,0.589,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,. KKR Global Infrastructure Investors III LP New York,NY,12/03/2018,4282083,4323026,4323026,382886,0.102,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Mezzanine Partners II, LP New York NY HPS Mezzanine Partners II GP,",LP,03/11/2013,2,731580,293142,38123,0.854,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,. NB Private Equity Impact Fund LP Dallas TX NB Private Equity Impact Fund,GP,05/24/2021,3,4899156,6808516,150000,8.98,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,000000-00-0 . NB Select Opportunities Fund LP Dallas TX NB Select Opportunities,GP,01/16/2018,3,6413634,7719480,2100000,2.061,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". NXT Capital Senior Loan Fund III, LP Chicago",IL,01/21/2015,1,2845057,2845057,165186,3.858,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Platinum Equity Capital Partners IV, LP Beverly Hills CA Platinum Capital Partners IV,",LP,03/21/2017,3,7276963,8776696,355212,0.104,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,. PPC Fund II LP Chicago IL PPC Fund GP II,LP,04/26/2018,3,5843544,5843544,1707412,0.728,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Sandbox Insurtech Fund II, LP Chicago",IL,09/30/2022,1,582381,467402,-114979,9.07,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Silver Lake Partners V, LP Menlo Park",CA,06/12/2018,3,10552687,10783136,645132,0.06,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". TCP Direct Lending Fund VIII, LLC Santa Monica CA TCP Direct Lending",MM,12/30/2016,55839534,55666786,55666786,2177644,31.555,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Tennenbaum Special Situations Fund IX-A, LLC Santa Monica",CA,12/30/2016,44398463,42506668,42506668,2043406,89.655,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Thoma Bravo Fund XI, LP Dover DE Thoma Bravo Fund XI,",LP,06/03/2014,3,7907995,8446876,1288145,0.284,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Vestigo Ventures Fund II, LP Cambridge MA Vestigo Ventures",II,12/09/2021,1,2000000,1809577,-190423,4.789,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Creeksource LLC, Class A Wilmington",DE,03/10/2015,7,45433168,16922986,16922986,75.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Creeksource LLC, Series 2017-1 Wilmington",DE,10/10/2017,7,0,0,0,75.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,. II LP Sandy UT Fund II,GP,02/08/2022,1,8316052,8316052,556823,1.31,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Invesco Core Real Estate - U.S.A., LP Atlanta GA IRI Core I,",LP,10/02/2014,1,7500000,12742170,1795384,0.088,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Domestic, LP New York",NY,04/01/2014,1,11250000,14482458,2090760,0.863,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". JDM Partners AMZN KSFL, LLC Phoenix AZ JDM Partners",MM,07/28/2020,19895000,26621892,26621892,6657214,26.042,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,. JDM Partners Dallas/Atlanta LLC Phoenix AZ JDM Partners,MM,03/28/2019,9765584,9765584,9765584,-2204396,62.5,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,. JDM Partners Tempe Arizona Core Fund IV LLC . Phoenix AZ JDM Partners,MM,12/01/2017,52891790,60395198,60395198,1890470,13.467,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". JDM Partners TXFL, LLC Phoenix AZ JDM Partners",MM,07/01/2019,24654166,30427171,30427171,4910159,18.519,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Prime Property Fund, LLC Atlanta",GA,03/31/2015,1,7500000,11409273,1598840,0.031,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,. RREEF Core Plus Industrial Fund LP Chicago IL RREEF Core Plus Industrial,GP,01/02/2018,5500000,11127030,11127030,2473408,0.496,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Vintage Real Estate Partners LP New York NY Goldman Sachs Asset Management,",LP,02/09/2016,2423437,2372719,2372719,251268,0.864,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Ares Real Estate Secured Income Fund, LP Los Angeles",CA,02/18/2022,14855588,14855588,14855588,0,6.122,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". CrossHarbor Strategic Debt Fund, LP Boston MA CrossHarbor SDF",GP,10/01/2021,2,17526111,17204307,903886,3.983,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". MetLife Commercial Mortgage Income Fund, LP . Whippany",NJ,10/02/2017,9689704,9689704,9689704,-31143,0.346,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Pearlmark Mezzanine Realty Partners IV, LP Chicago",IL,10/28/2015,2,1943714,2051778,108064,4.064,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Pearlmark Mezzanine Realty Partners V, LP Chicago",IL,02/08/2021,2,1880106,1729405,-3408,8.743,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Centerfield Capital Partners IV, LP Indianapolis",IN,11/21/2017,2,4504118,4504118,1367476,14.023,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Centerfield Capital Partners V, LP Indianapolis",IN,05/26/2022,2,312965,252529,-60436,19.56,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Centre Lane Credit Partners III, LP New York",NY,09/19/2022,3035139,3035139,3035139,770143,15.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,. SCSp Luxembourg LUX GCO II Fund A,GP,01/21/2022,2,2054654,2114677,45459,1.96,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,. LP Wilmington DE Fund,GP,08/06/2021,2,13055102,13303458,592401,18.097,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,. KKR Revolving Credit Partners II LP San Francisco,CA,03/15/2018,-134164,-134164,-75871,59750,1.028,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,000000-00-0 . NB Specialty Finance Fund LP New York NY NB Specialty Finance Associates,LP,03/03/2020,4963989,4963989,4963989,1003345,3.296,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". SP Technology Payments I, LLC New York NY",SP,11/05/2021,7000000,7279735,7279735,0,14.877,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". SP Technology Payments II, LLC New York NY SP Technology Payments",II,11/14/2022,3880000,3880000,3880000,0,8.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". SPC Receivables Holdings I, LLC New York NY Sound Point Capital Management,",LP,02/12/2021,5885222,5885222,5885222,831861,16.667,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". West Street Mezzanine Partners VIII, LP New York",NY,07/01/2022,2,902500,917807,15307,0.116,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Exchange Napa CA Exchange 2.B,FE,01/12/2022,9000000,7228395,9000000,0,1.8,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Farmers Exchange Capital Newark DE Farmers Insurance Exchange 2.A,FE,07/01/2014,3021592,2415710,2666760,-48786,0.628,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Farmers Exchange Capital III Newark DE Farmers Exchange Capital III 2.A,FE,12/10/2014,12236250,10490933,12030402,-32755,2.3,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Farmers Insurance Exchange Woodland Hills CA Farmers Insurance Exchange 2.A,FE,10/19/2018,2874853,2612626,2888105,3428,0.813,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,New York NY America 1.D,FE,03/07/2017,12225915,9816591,12208957,-5009,2.576,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,New York NY America 1.D,FE,01/17/2017,13417496,9709006,13397229,-9533,2.054,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,New York NY America 1.D,FE,01/06/2021,3051840,1805320,3046604,-2700,0.917,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Massachusetts Mutual Life Insurance Company . Springfield MA MassMutual Financial Group 1.D,FE,04/08/2015,21453080,16632043,21460293,1072,8.365,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Massachusetts Mutual Life Insurance Company . Springfield MA MassMutual Financial Group 1.D,FE,02/28/2019,17637875,15554000,17629320,-2470,2.188,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Massachusetts Mutual Life Insurance Company . Springfield MA MassMutual Financial Group 1.D,FE,09/24/2020,2102880,1310710,2101119,-809,0.239,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Mutual of Omaha Insurance Company Omaha NE Mutual of Omaha Insurance Company 1.G,FE,02/28/2019,7858817,7466580,7833364,-8409,2.614,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,National Life Insurance Company Montpelier VT NLV Financial Corporation 1.G,FE,07/10/2018,8391772,6893092,8384082,-2769,1.649,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Nationwide Mutual Insurance Company Columbus OH Nationwide Mutual Insurance Company 1.G,FE,07/01/2014,778182,642952,721164,-8111,0.071,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,. Nationwide Mutual Insurance Company Columbus OH Nationwide Mutual Insurance Company 1.G,FE,02/28/2019,12230520,10002468,12211199,-5587,3.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,New York Life Insurance Company New York NY New York Life Insurance Company 1.C,FE,04/01/2019,29720070,24278028,29717157,-1441,2.95,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,. Northwestern Mutual Life Insurance Company Milwaukee WI Company 1.C,FE,03/15/2021,4982600,3490285,4983036,353,0.556,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Pacific Life Insurance Company Newport Beach CA Pacific Life Insurance Company 1.F,FE,05/09/2019,20409849,15332513,20370277,-14533,2.683,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,The Penn Mutual Life Insurance Company Horsham PA The Penn Mutual Life Insurance Company 1.F,FE,04/22/2021,16634085,11005170,16631139,-1511,3.3,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Western & Southern Life Insurance Company Cincinnati OH Company 1.F,FE,01/23/2019,24107350,20574558,24035096,-20507,4.6,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Western & Southern Life Insurance Company Cincinnati OH Company 1.F,FE,04/21/2021,10554005,7005474,10552929,-650,2.1,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Interest New York NY,AG,06/28/2022,2700000,3027466,2700000,0,7.5,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"Notes New York NY Goldman Sachs Asset Management,",LP,10/27/2021,2,2700000,2603880,199037,3.75,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,". Rialto Credit Opportunities Rated Fund, LP Miami FL Rialto Credit Opportunities GP,",LP,09/01/2022,11255210,9502774,9502774,0,50.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Dyal III US Investors LP Dover DE NB Dyal Associates III,LP,10/28/2016,31791,0,0,0,0.398,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"Genstar Capital Partners VII, LP San Francisco CA Genstar Capital VII,",LP,10/01/2015,1,104225,0,0,0.448,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"Goode Partners Consumer Fund III, LP New York",NY,12/30/2015,1,2860037,0,0,3.384,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"Horizon Environment & Climate Solutions Partners I, LP New York",NY,06/23/2021,3,2700000,0,0,2.536,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"Kinderhook Capital Fund V, LP and V-B, LP New York",NY,12/19/2017,3,492016,0,0,0.589,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,KKR Global Infrastructure Investors III LP New York,NY,12/03/2018,1243485,0,0,0,0.102,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"Mezzanine Partners II, LP New York NY HPS Mezzanine Partners II GP,",LP,03/11/2013,2,23956,0,0,0.854,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,NB Private Equity Impact Fund LP Dallas TX NB Private Equity Impact Fund,GP,05/24/2021,3,600000,0,0,8.98,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"Platinum Equity Capital Partners IV, LP Beverly Hills CA Platinum Capital Partners IV,",LP,03/21/2017,3,2942,0,0,0.104,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,PPC Fund II LP Chicago IL PPC Fund GP II,LP,04/26/2018,3,114248,0,0,0.728,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"Sandbox Insurtech Fund II, LP Chicago",IL,09/30/2022,1,540932,41449,0,9.07,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"Silver Lake Partners V, LP Menlo Park CA Silver Lake Technology Associates V,",LP,06/12/2018,3,317715,0,0,0.06,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"Vestigo Ventures Fund II, LP Cambridge MA Vestigo Ventures",II,12/09/2021,1,1000000,0,0,4.789,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Bridge Workforce and Affordable Housing Fund II LP Sandy UT Bridge Workforce and Affordable Housing Fund II,GP,02/08/2022,1,8236731,1526177,0,1.31,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"Ares Real Estate Secured Income Fund, LP Los Angeles",CA,02/18/2022,15000000,0,0,0,6.122,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"Pearlmark Mezzanine Realty Partners IV, LP Chicago IL Pearlmark Mezzanine Partners",GP,10/28/2015,2,159374,0,0,4.064,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"Pearlmark Mezzanine Realty Partners V, LP Chicago IL Pearlmark Mezzanine Realty Partners",GP,02/08/2021,2,1891335,0,0,8.743,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"Centerfield Capital Partners V, LP Indianapolis",IN,05/26/2022,2,312965,0,0,19.56,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"Centre Lane Credit Partners III, LP New York",NY,09/19/2022,5681723,0,0,0,15.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Global Credit Opportunities II Fund A Master SCSp Luxembourg LUX GCO II Fund A,GP,01/21/2022,2,767328,1287327,0,1.96,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Hercules Private Global Venture Growth Fund I LP Wilmington DE Hercules Private Global Venture Growth Fund,GP,08/06/2021,2,1443136,0,0,18.097,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"000000-00-0 Rialto Credit Opportunities Fund, LP Miami FL Rialto Credit Opportunities GP,",LP,05/02/2022,18750000,56250000,0,0,49.984,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,Roar 1 SPV Finance LLC New York NY,ML,10/07/2021,437500,0,0,0,8.75,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"SP Technology Payments I, LLC New York NY",SP,11/05/2021,4083333,0,0,0,14.877,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"SP Technology Payments II, LLC New York NY SP Technology Payments",II,11/14/2022,3280000,600000,0,0,8.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"West Street Mezzanine Partners VIII, LP New York NY West Street Mezzanine Partners VIII",GP,07/01/2022,2,902500,0,0,0.116,,,,
