entity,period,category,naic_designation,total_current_year,total_prior_year
NELIC,2020Q4,U.S. Governments,NAIC 2,0,0
NELIC,2020Q4,U.S. Governments,NAIC 3,0,0
NELIC,2020Q4,U.S. Governments,NAIC 4,0,0
NELIC,2020Q4,U.S. Governments,NAIC 5,0,0
NELIC,2020Q4,U.S. Governments,NAIC 6,0,0
NELIC,2020Q4,All Other Governments,NAIC 1,0,0
NELIC,2020Q4,All Other Governments,NAIC 2,0,0
NELIC,2020Q4,All Other Governments,NAIC 3,0,0
NELIC,2020Q4,All Other Governments,NAIC 4,0,0
NELIC,2020Q4,All Other Governments,NAIC 5,0,0
NELIC,2020Q4,All Other Governments,NAIC 6,0,0
NELIC,2020Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 1,0,0
NELIC,2020Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 2,3071111,0
NELIC,2020Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 3,0,0
NELIC,2020Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 4,0,0
NELIC,2020Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 5,0,0
NELIC,2020Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 6,0,0
NELIC,2020Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,8838860,0
NELIC,2020Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,0,0
NELIC,2020Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
NELIC,2020Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
NELIC,2020Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
NELIC,2020Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
NELIC,2020Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 1,63485374,63485374
NELIC,2020Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 2,8923843,8923843
NELIC,2020Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 3,0,0
NELIC,2020Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 4,0,0
NELIC,2020Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 5,0,0
NELIC,2020Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 6,0,0
NELIC,2020Q4,Industrial and Miscellaneous (unaffiliated),NAIC 1,326579695,247963131
NELIC,2020Q4,Industrial and Miscellaneous (unaffiliated),NAIC 2,364993751,216934355
NELIC,2020Q4,Industrial and Miscellaneous (unaffiliated),NAIC 3,54030009,19345715
NELIC,2020Q4,Industrial and Miscellaneous (unaffiliated),NAIC 4,20908227,5832359
NELIC,2020Q4,Industrial and Miscellaneous (unaffiliated),NAIC 5,3858020,0
NELIC,2020Q4,Industrial and Miscellaneous (unaffiliated),NAIC 6,0,0
NELIC,2020Q4,Hybrid Securities,NAIC 1,0,0
NELIC,2020Q4,Hybrid Securities,NAIC 2,0,0
NELIC,2020Q4,Hybrid Securities,NAIC 3,0,0
NELIC,2020Q4,Hybrid Securities,NAIC 4,0,0
NELIC,2020Q4,Hybrid Securities,NAIC 5,0,0
NELIC,2020Q4,Hybrid Securities,NAIC 6,0,0
NELIC,2020Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
NELIC,2020Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
NELIC,2020Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
NELIC,2020Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
NELIC,2020Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
NELIC,2020Q4,"Parent, Subsidiaries and Affiliates",NAIC 6,0,0
NELIC,2020Q4,SVO Identified Funds,NAIC 1,0,0
NELIC,2020Q4,SVO Identified Funds,NAIC 2,0,0
NELIC,2020Q4,SVO Identified Funds,NAIC 3,0,0
NELIC,2020Q4,SVO Identified Funds,NAIC 4,0,0
NELIC,2020Q4,SVO Identified Funds,NAIC 5,0,0
NELIC,2020Q4,SVO Identified Funds,NAIC 6,0,0
NELIC,2020Q4,Unaffiliated Bank Loans,NAIC 1,0,0
NELIC,2020Q4,Unaffiliated Bank Loans,NAIC 2,0,0
NELIC,2020Q4,Unaffiliated Bank Loans,NAIC 3,0,0
NELIC,2020Q4,Unaffiliated Bank Loans,NAIC 4,0,0
NELIC,2020Q4,Unaffiliated Bank Loans,NAIC 5,0,0
NELIC,2020Q4,Unaffiliated Bank Loans,NAIC 6,0,0
NELIC,2020Q4,Total Bonds Current Year,NAIC 1,0,467651418
NELIC,2020Q4,Total Bonds Current Year,NAIC 2,0,228929309
NELIC,2020Q4,Total Bonds Current Year,NAIC 3,0,21829300
NELIC,2020Q4,Total Bonds Current Year,NAIC 4,0,5927385
NELIC,2020Q4,Total Bonds Current Year,NAIC 5,0,0
NELIC,2020Q4,Total Bonds Current Year,NAIC 6,0,0
NELIC,2020Q4,Total Bonds Prior Year,NAIC 1,467591401,102590279
NELIC,2020Q4,Total Bonds Prior Year,NAIC 2,398613004,201962541
NELIC,2020Q4,Total Bonds Prior Year,NAIC 3,19566999,0
NELIC,2020Q4,Total Bonds Prior Year,NAIC 4,13808777,3703017
NELIC,2020Q4,Total Bonds Prior Year,NAIC 5,3858020,0
NELIC,2020Q4,Total Bonds Prior Year,NAIC 6,0,0
NELIC,2020Q4,Total Publicly Traded Bonds,NAIC 1,467651418,467651418
NELIC,2020Q4,Total Publicly Traded Bonds,NAIC 2,228929308,228929308
NELIC,2020Q4,Total Publicly Traded Bonds,NAIC 3,21473819,0
NELIC,2020Q4,Total Publicly Traded Bonds,NAIC 4,5927385,5927385
NELIC,2020Q4,Total Publicly Traded Bonds,NAIC 5,0,0
NELIC,2020Q4,Total Publicly Traded Bonds,NAIC 6,0,0
NELIC,2020Q4,Total Privately Placed Bonds,NAIC 1,78616565,78616565
NELIC,2020Q4,Total Privately Placed Bonds,NAIC 2,148059397,148059397
NELIC,2020Q4,Total Privately Placed Bonds,NAIC 3,34684294,34684294
NELIC,2020Q4,Total Privately Placed Bonds,NAIC 4,0,0
NELIC,2020Q4,Total Privately Placed Bonds,NAIC 5,3858020,0
NELIC,2020Q4,Total Privately Placed Bonds,NAIC 6,0,0
NELIC,2021Q1,BONDS,NAIC 1,524697027,546267982
NELIC,2021Q1,BONDS,NAIC 2,385324668,376988705
NELIC,2021Q1,BONDS,NAIC 3,57773676,56513594
NELIC,2021Q1,BONDS,NAIC 4,22958111,21003253
NELIC,2021Q1,BONDS,NAIC 5,4538964,3631162
NELIC,2021Q1,BONDS,NAIC 6,6,0
NELIC,2021Q1,BONDS,NAIC 1,1,0
NELIC,2021Q1,BONDS,NAIC 2,2,0
NELIC,2021Q1,BONDS,NAIC 3,3,0
NELIC,2021Q1,BONDS,NAIC 4,4,0
NELIC,2021Q1,BONDS,NAIC 5,5,0
NELIC,2021Q1,BONDS,NAIC 6,6,0
NELIC,2021Q2,BONDS,NAIC 1,506892800,546267982
NELIC,2021Q2,BONDS,NAIC 2,375553017,376988705
NELIC,2021Q2,BONDS,NAIC 3,54740120,56513594
NELIC,2021Q2,BONDS,NAIC 4,24414975,21003253
NELIC,2021Q2,BONDS,NAIC 5,3503472,3631162
NELIC,2021Q2,BONDS,NAIC 6,6,0
NELIC,2021Q2,BONDS,NAIC 1,1,0
NELIC,2021Q2,BONDS,NAIC 2,2,0
NELIC,2021Q2,BONDS,NAIC 3,3,0
NELIC,2021Q2,BONDS,NAIC 4,4,0
NELIC,2021Q2,BONDS,NAIC 5,5,0
NELIC,2021Q2,BONDS,NAIC 6,6,0
NELIC,2021Q3,BONDS,NAIC 1,548013612,546267982
NELIC,2021Q3,BONDS,NAIC 2,376403197,376988705
NELIC,2021Q3,BONDS,NAIC 3,51795673,56513594
NELIC,2021Q3,BONDS,NAIC 4,29666058,21003253
NELIC,2021Q3,BONDS,NAIC 5,3431910,3631162
NELIC,2021Q3,BONDS,NAIC 6,0,0
NELIC,2021Q3,BONDS,NAIC 1,0,0
NELIC,2021Q3,BONDS,NAIC 2,0,0
NELIC,2021Q3,BONDS,NAIC 3,0,0
NELIC,2021Q3,BONDS,NAIC 4,0,0
NELIC,2021Q3,BONDS,NAIC 5,0,0
NELIC,2021Q3,BONDS,NAIC 6,0,0
NELIC,2021Q4,U.S. Governments,NAIC 1,111927924,111927924
NELIC,2021Q4,U.S. Governments,NAIC 2,0,0
NELIC,2021Q4,U.S. Governments,NAIC 3,0,0
NELIC,2021Q4,U.S. Governments,NAIC 4,0,0
NELIC,2021Q4,U.S. Governments,NAIC 5,0,0
NELIC,2021Q4,U.S. Governments,NAIC 6,0,0
NELIC,2021Q4,All Other Governments,NAIC 1,0,0
NELIC,2021Q4,All Other Governments,NAIC 2,0,0
NELIC,2021Q4,All Other Governments,NAIC 3,0,0
NELIC,2021Q4,All Other Governments,NAIC 4,0,0
NELIC,2021Q4,All Other Governments,NAIC 5,0,0
NELIC,2021Q4,All Other Governments,NAIC 6,0,0
NELIC,2021Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,5051924,5051924
NELIC,2021Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,3064141,3064141
NELIC,2021Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
NELIC,2021Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
NELIC,2021Q4,"U.S. States, Territories and Possessions etc.,",NAIC 5,0,0
NELIC,2021Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
NELIC,2021Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,8947820,8947820
NELIC,2021Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,0,0
NELIC,2021Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
NELIC,2021Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
NELIC,2021Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
NELIC,2021Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
NELIC,2021Q4,U.S. Special Revenue & Special Assessment,NAIC 1,54493514,54493514
NELIC,2021Q4,U.S. Special Revenue & Special Assessment,NAIC 2,8915688,8915688
NELIC,2021Q4,U.S. Special Revenue & Special Assessment,NAIC 3,0,0
NELIC,2021Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
NELIC,2021Q4,U.S. Special Revenue & Special Assessment,NAIC 5,0,0
NELIC,2021Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
NELIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,328203630,256278069
NELIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,354105914,228790136
NELIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,48544786,10998042
NELIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,29432972,7273176
NELIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,3386442,0
NELIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,0,0
NELIC,2021Q4,Hybrid Securities,NAIC 1,0,0
NELIC,2021Q4,Hybrid Securities,NAIC 2,0,0
NELIC,2021Q4,Hybrid Securities,NAIC 3,0,0
NELIC,2021Q4,Hybrid Securities,NAIC 4,0,0
NELIC,2021Q4,Hybrid Securities,NAIC 5,0,0
NELIC,2021Q4,Hybrid Securities,NAIC 6,0,0
NELIC,2021Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
NELIC,2021Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
NELIC,2021Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
NELIC,2021Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
NELIC,2021Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
NELIC,2021Q4,"Parent, Subsidiaries and Affiliates",NAIC 6,0,0
NELIC,2021Q4,SVO Identified Funds,NAIC 1,0,0
NELIC,2021Q4,SVO Identified Funds,NAIC 2,0,0
NELIC,2021Q4,SVO Identified Funds,NAIC 3,0,0
NELIC,2021Q4,SVO Identified Funds,NAIC 4,0,0
NELIC,2021Q4,SVO Identified Funds,NAIC 5,0,0
NELIC,2021Q4,SVO Identified Funds,NAIC 6,0,0
NELIC,2021Q4,Unaffiliated Bank Loans,NAIC 1,0,0
NELIC,2021Q4,Unaffiliated Bank Loans,NAIC 2,0,0
NELIC,2021Q4,Unaffiliated Bank Loans,NAIC 3,0,0
NELIC,2021Q4,Unaffiliated Bank Loans,NAIC 4,0,0
NELIC,2021Q4,Unaffiliated Bank Loans,NAIC 5,0,0
NELIC,2021Q4,Unaffiliated Bank Loans,NAIC 6,0,0
NELIC,2021Q4,Total Bonds Current Year,NAIC 1,0,436699251
NELIC,2021Q4,Total Bonds Current Year,NAIC 2,0,240769965
NELIC,2021Q4,Total Bonds Current Year,NAIC 3,0,10998042
NELIC,2021Q4,Total Bonds Current Year,NAIC 4,0,7273176
NELIC,2021Q4,Total Bonds Current Year,NAIC 5,0,0
NELIC,2021Q4,Total Bonds Current Year,NAIC 6,0,0
NELIC,2021Q4,Total Bonds Prior Year,NAIC 1,0,467651418
NELIC,2021Q4,Total Bonds Prior Year,NAIC 2,0,228929308
NELIC,2021Q4,Total Bonds Prior Year,NAIC 3,0,21829300
NELIC,2021Q4,Total Bonds Prior Year,NAIC 4,0,5927385
NELIC,2021Q4,Total Bonds Prior Year,NAIC 5,0,0
NELIC,2021Q4,Total Bonds Prior Year,NAIC 6,0,0
NELIC,2021Q4,Total Publicly Traded Bonds,NAIC 1,0,467651418
NELIC,2021Q4,Total Publicly Traded Bonds,NAIC 2,0,228929308
NELIC,2021Q4,Total Publicly Traded Bonds,NAIC 3,0,21829300
NELIC,2021Q4,Total Publicly Traded Bonds,NAIC 4,0,5927385
NELIC,2021Q4,Total Publicly Traded Bonds,NAIC 5,0,0
NELIC,2021Q4,Total Publicly Traded Bonds,NAIC 6,0,0
NELIC,2021Q4,Total Privately Placed Bonds,NAIC 1,0,78616564
NELIC,2021Q4,Total Privately Placed Bonds,NAIC 2,0,148059397
NELIC,2021Q4,Total Privately Placed Bonds,NAIC 3,0,34684294
NELIC,2021Q4,Total Privately Placed Bonds,NAIC 4,0,15075868
NELIC,2021Q4,Total Privately Placed Bonds,NAIC 5,0,3631162
NELIC,2021Q4,Total Privately Placed Bonds,NAIC 6,0,0
NELIC,2022Q2,BONDS,NAIC 1,0,508624812
NELIC,2022Q2,BONDS,NAIC 2,0,366085743
NELIC,2022Q2,BONDS,NAIC 3,0,48544786
NELIC,2022Q2,BONDS,NAIC 4,0,29432972
NELIC,2022Q2,BONDS,NAIC 5,0,3386442
NELIC,2022Q2,BONDS,NAIC 6,0,0
NELIC,2022Q2,BONDS,NAIC 1,0,0
NELIC,2022Q2,BONDS,NAIC 2,0,0
NELIC,2022Q2,BONDS,NAIC 3,0,0
NELIC,2022Q2,BONDS,NAIC 4,0,0
NELIC,2022Q2,BONDS,NAIC 5,0,0
NELIC,2022Q2,BONDS,NAIC 6,0,0
NELIC,2022Q3,BONDS,NAIC 1,555813081,508624812
NELIC,2022Q3,BONDS,NAIC 2,368742120,366085743
NELIC,2022Q3,BONDS,NAIC 3,45842719,48544786
NELIC,2022Q3,BONDS,NAIC 4,13146498,29432972
NELIC,2022Q3,BONDS,NAIC 5,3173417,3386442
NELIC,2022Q3,BONDS,NAIC 6,0,0
NELIC,2022Q3,BONDS,NAIC 1,0,0
NELIC,2022Q3,BONDS,NAIC 2,0,0
NELIC,2022Q3,BONDS,NAIC 3,0,0
NELIC,2022Q3,BONDS,NAIC 4,0,0
NELIC,2022Q3,BONDS,NAIC 5,0,0
NELIC,2022Q3,BONDS,NAIC 6,0,0
NELIC,2022Q4,U.S. Governments,NAIC 1,114636221,114636221
NELIC,2022Q4,U.S. Governments,NAIC 2,0,0
NELIC,2022Q4,U.S. Governments,NAIC 3,0,0
NELIC,2022Q4,U.S. Governments,NAIC 4,0,0
NELIC,2022Q4,U.S. Governments,NAIC 5,0,0
NELIC,2022Q4,U.S. Governments,NAIC 6,0,0
NELIC,2022Q4,All Other Governments,NAIC 1,0,0
NELIC,2022Q4,All Other Governments,NAIC 2,0,0
NELIC,2022Q4,All Other Governments,NAIC 3,0,0
NELIC,2022Q4,All Other Governments,NAIC 4,0,0
NELIC,2022Q4,All Other Governments,NAIC 5,0,0
NELIC,2022Q4,All Other Governments,NAIC 6,0,0
NELIC,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,4980263,4980263
NELIC,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,3056836,3056836
NELIC,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
NELIC,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
NELIC,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 5,0,0
NELIC,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
NELIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,9062657,9062657
NELIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,0,0
NELIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
NELIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
NELIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
NELIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
NELIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 1,67506102,67506102
NELIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 2,4246609,4246609
NELIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 3,0,0
NELIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
NELIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 5,0,0
NELIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
NELIC,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,338063807,264619407
NELIC,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,330970506,212603617
NELIC,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,47894519,9701032
NELIC,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,9915484,3421371
NELIC,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,3123381,0
NELIC,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,0,0
NELIC,2022Q4,Hybrid Securities,NAIC 1,0,0
NELIC,2022Q4,Hybrid Securities,NAIC 2,4825000,4825000
NELIC,2022Q4,Hybrid Securities,NAIC 3,0,0
NELIC,2022Q4,Hybrid Securities,NAIC 4,0,0
NELIC,2022Q4,Hybrid Securities,NAIC 5,0,0
NELIC,2022Q4,Hybrid Securities,NAIC 6,0,0
NELIC,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
NELIC,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
NELIC,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
NELIC,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
NELIC,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
NELIC,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 6,0,0
NELIC,2022Q4,SVO Identified Funds,NAIC 1,0,0
NELIC,2022Q4,SVO Identified Funds,NAIC 2,0,0
NELIC,2022Q4,SVO Identified Funds,NAIC 3,0,0
NELIC,2022Q4,SVO Identified Funds,NAIC 4,0,0
NELIC,2022Q4,SVO Identified Funds,NAIC 5,0,0
NELIC,2022Q4,SVO Identified Funds,NAIC 6,0,0
NELIC,2022Q4,Unaffiliated Bank Loans,NAIC 1,0,0
NELIC,2022Q4,Unaffiliated Bank Loans,NAIC 2,0,0
NELIC,2022Q4,Unaffiliated Bank Loans,NAIC 3,0,0
NELIC,2022Q4,Unaffiliated Bank Loans,NAIC 4,0,0
NELIC,2022Q4,Unaffiliated Bank Loans,NAIC 5,0,0
NELIC,2022Q4,Unaffiliated Bank Loans,NAIC 6,0,0
NELIC,2022Q4,Unaffiliated Certificates of Deposit,NAIC 1,0,0
NELIC,2022Q4,Unaffiliated Certificates of Deposit,NAIC 2,0,0
NELIC,2022Q4,Unaffiliated Certificates of Deposit,NAIC 3,0,0
NELIC,2022Q4,Unaffiliated Certificates of Deposit,NAIC 4,0,0
NELIC,2022Q4,Unaffiliated Certificates of Deposit,NAIC 5,0,0
NELIC,2022Q4,Unaffiliated Certificates of Deposit,NAIC 6,0,0
NELIC,2022Q4,Total Bonds Current Year,NAIC 1,0,460804650
NELIC,2022Q4,Total Bonds Current Year,NAIC 2,0,224732062
NELIC,2022Q4,Total Bonds Current Year,NAIC 3,0,9701032
NELIC,2022Q4,Total Bonds Current Year,NAIC 4,0,3421371
NELIC,2022Q4,Total Bonds Current Year,NAIC 5,0,0
NELIC,2022Q4,Total Bonds Current Year,NAIC 6,0,0
NELIC,2022Q4,Total Bonds Prior Year,NAIC 1,0,436699251
NELIC,2022Q4,Total Bonds Prior Year,NAIC 2,0,240769965
NELIC,2022Q4,Total Bonds Prior Year,NAIC 3,0,10998042
NELIC,2022Q4,Total Bonds Prior Year,NAIC 4,0,7273176
NELIC,2022Q4,Total Bonds Prior Year,NAIC 5,0,0
NELIC,2022Q4,Total Bonds Prior Year,NAIC 6,0,0
NELIC,2022Q4,Total Publicly Traded Bonds,NAIC 1,0,436699251
NELIC,2022Q4,Total Publicly Traded Bonds,NAIC 2,0,240769965
NELIC,2022Q4,Total Publicly Traded Bonds,NAIC 3,0,10998042
NELIC,2022Q4,Total Publicly Traded Bonds,NAIC 4,0,7273176
NELIC,2022Q4,Total Publicly Traded Bonds,NAIC 5,0,0
NELIC,2022Q4,Total Publicly Traded Bonds,NAIC 6,0,0
NELIC,2022Q4,Total Privately Placed Bonds,NAIC 1,0,71925561
NELIC,2022Q4,Total Privately Placed Bonds,NAIC 2,0,125315778
NELIC,2022Q4,Total Privately Placed Bonds,NAIC 3,0,37546744
NELIC,2022Q4,Total Privately Placed Bonds,NAIC 4,0,22159796
NELIC,2022Q4,Total Privately Placed Bonds,NAIC 5,0,3386442
NELIC,2022Q4,Total Privately Placed Bonds,NAIC 6,0,0
NELIC,2023Q1,BONDS,NAIC 1,0,534249050
NELIC,2023Q1,BONDS,NAIC 2,0,343098951
NELIC,2023Q1,BONDS,NAIC 3,0,47894519
NELIC,2023Q1,BONDS,NAIC 4,0,9915484
NELIC,2023Q1,BONDS,NAIC 5,0,3123381
NELIC,2023Q1,BONDS,NAIC 6,0,0
NELIC,2023Q1,BONDS,NAIC 1,0,0
NELIC,2023Q1,BONDS,NAIC 2,0,0
NELIC,2023Q1,BONDS,NAIC 3,0,0
NELIC,2023Q1,BONDS,NAIC 4,0,0
NELIC,2023Q1,BONDS,NAIC 5,0,0
NELIC,2023Q1,BONDS,NAIC 6,0,0
NELIC,2023Q2,BONDS,NAIC 1,0,534249050
NELIC,2023Q2,BONDS,NAIC 2,0,343098951
NELIC,2023Q2,BONDS,NAIC 3,0,47894519
NELIC,2023Q2,BONDS,NAIC 4,0,9915484
NELIC,2023Q2,BONDS,NAIC 5,0,3123381
NELIC,2023Q2,BONDS,NAIC 6,0,0
NELIC,2023Q2,BONDS,NAIC 1,0,0
NELIC,2023Q2,BONDS,NAIC 2,0,0
NELIC,2023Q2,BONDS,NAIC 3,0,0
NELIC,2023Q2,BONDS,NAIC 4,0,0
NELIC,2023Q2,BONDS,NAIC 5,0,0
NELIC,2023Q2,BONDS,NAIC 6,0,0
NELIC,2023Q3,BONDS,NAIC 1,605404990,534249050
NELIC,2023Q3,BONDS,NAIC 2,320207225,343098951
NELIC,2023Q3,BONDS,NAIC 3,34858264,47894519
NELIC,2023Q3,BONDS,NAIC 4,9492177,9915484
NELIC,2023Q3,BONDS,NAIC 5,2910678,3123381
NELIC,2023Q3,BONDS,NAIC 6,0,0
NELIC,2023Q3,BONDS,NAIC 1,0,0
NELIC,2023Q3,BONDS,NAIC 2,0,0
NELIC,2023Q3,BONDS,NAIC 3,0,0
NELIC,2023Q3,BONDS,NAIC 4,0,0
NELIC,2023Q3,BONDS,NAIC 5,0,0
NELIC,2023Q3,BONDS,NAIC 6,0,0
NELIC,2023Q4,U.S. Governments,NAIC 1,99455973,99455973
NELIC,2023Q4,U.S. Governments,NAIC 2,0,0
NELIC,2023Q4,U.S. Governments,NAIC 3,0,0
NELIC,2023Q4,U.S. Governments,NAIC 4,0,0
NELIC,2023Q4,U.S. Governments,NAIC 5,0,0
NELIC,2023Q4,U.S. Governments,NAIC 6,0,0
NELIC,2023Q4,All Other Governments,NAIC 1,0,0
NELIC,2023Q4,All Other Governments,NAIC 2,0,0
NELIC,2023Q4,All Other Governments,NAIC 3,0,0
NELIC,2023Q4,All Other Governments,NAIC 4,0,0
NELIC,2023Q4,All Other Governments,NAIC 5,0,0
NELIC,2023Q4,All Other Governments,NAIC 6,0,0
NELIC,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,7955617,7955617
NELIC,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,0,0
NELIC,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
NELIC,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
NELIC,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 5,0,0
NELIC,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
NELIC,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,9183681,9183682
NELIC,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,0,0
NELIC,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
NELIC,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
NELIC,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
NELIC,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
NELIC,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 1,95478401,95478401
NELIC,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 2,4241244,4241243
NELIC,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 3,0,0
NELIC,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
NELIC,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 5,0,0
NELIC,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
NELIC,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,333727288,262893553
NELIC,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,290473596,173143799
NELIC,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,33831054,5914869
NELIC,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,9590071,2215013
NELIC,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,2860116,0
NELIC,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,0,0
NELIC,2023Q4,Hybrid Securities,NAIC 1,0,0
NELIC,2023Q4,Hybrid Securities,NAIC 2,4825000,4825000
NELIC,2023Q4,Hybrid Securities,NAIC 3,0,0
NELIC,2023Q4,Hybrid Securities,NAIC 4,0,0
NELIC,2023Q4,Hybrid Securities,NAIC 5,0,0
NELIC,2023Q4,Hybrid Securities,NAIC 6,0,0
NELIC,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
