entity,period,category,naic_designation,total_current_year,total_prior_year
JNLICNY,2022Q4,Hybrid Securities,NAIC 1,0,0
JNLICNY,2022Q4,Hybrid Securities,NAIC 2,0,0
JNLICNY,2022Q4,Hybrid Securities,NAIC 3,0,0
JNLICNY,2022Q4,Hybrid Securities,NAIC 4,0,0
JNLICNY,2022Q4,Hybrid Securities,NAIC 5,0,0
JNLICNY,2022Q4,Hybrid Securities,NAIC 6,0,0
JNLICNY,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
JNLICNY,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
JNLICNY,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
JNLICNY,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
JNLICNY,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
JNLICNY,2022Q4,SVO Identified Funds,NAIC 1,0,0
JNLICNY,2022Q4,SVO Identified Funds,NAIC 2,0,0
JNLICNY,2022Q4,SVO Identified Funds,NAIC 3,0,0
JNLICNY,2022Q4,SVO Identified Funds,NAIC 4,0,0
JNLICNY,2022Q4,SVO Identified Funds,NAIC 5,0,0
JNLICNY,2022Q4,SVO Identified Funds,NAIC 6,0,0
JNLICNY,2022Q4,Unaffiliated Bank Loans,NAIC 1,0,0
JNLICNY,2022Q4,Unaffiliated Bank Loans,NAIC 2,0,0
JNLICNY,2022Q4,Unaffiliated Bank Loans,NAIC 3,0,0
JNLICNY,2022Q4,Unaffiliated Bank Loans,NAIC 4,0,0
JNLICNY,2022Q4,Unaffiliated Bank Loans,NAIC 5,0,0
JNLICNY,2022Q4,Unaffiliated Bank Loans,NAIC 6,0,0
JNLICNY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 1,0,0
JNLICNY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 2,0,0
JNLICNY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 3,0,0
JNLICNY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 4,0,0
JNLICNY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 5,0,0
JNLICNY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 6,0,0
JNLICNY,2022Q4,Total Bonds Current Year,NAIC 1,0,362973215
JNLICNY,2022Q4,Total Bonds Current Year,NAIC 2,0,431572472
JNLICNY,2022Q4,Total Bonds Current Year,NAIC 3,0,10020149
JNLICNY,2022Q4,Total Bonds Current Year,NAIC 4,0,241417
JNLICNY,2022Q4,Total Bonds Current Year,NAIC 5,0,0
JNLICNY,2022Q4,Total Bonds Current Year,NAIC 6,0,0
JNLICNY,2022Q4,Total Bonds Prior Year,NAIC 1,0,338208021
JNLICNY,2022Q4,Total Bonds Prior Year,NAIC 2,0,448548473
JNLICNY,2022Q4,Total Bonds Prior Year,NAIC 3,0,10008147
JNLICNY,2022Q4,Total Bonds Prior Year,NAIC 4,0,1364593
JNLICNY,2022Q4,Total Bonds Prior Year,NAIC 5,0,0
JNLICNY,2022Q4,Total Bonds Prior Year,NAIC 6,0,0
JNLICNY,2022Q4,Total Publicly Traded Bonds,NAIC 1,0,338208021
JNLICNY,2022Q4,Total Publicly Traded Bonds,NAIC 2,0,448548473
JNLICNY,2022Q4,Total Publicly Traded Bonds,NAIC 4,0,1364593
JNLICNY,2022Q4,Total Publicly Traded Bonds,NAIC 5,0,0
JNLICNY,2022Q4,Total Publicly Traded Bonds,NAIC 6,0,0
JNLICNY,2022Q4,Total Privately Placed Bonds,NAIC 1,0,246146763
JNLICNY,2022Q4,Total Privately Placed Bonds,NAIC 2,0,213218733
JNLICNY,2022Q4,Total Privately Placed Bonds,NAIC 3,0,16484596
JNLICNY,2022Q4,Total Privately Placed Bonds,NAIC 4,0,3134684
JNLICNY,2022Q4,Total Privately Placed Bonds,NAIC 5,0,0
JNLICNY,2022Q4,Total Privately Placed Bonds,NAIC 6,0,4075028
JNLICNY,2023Q1,BONDS,NAIC 1,0,650103758
JNLICNY,2023Q1,BONDS,NAIC 2,0,635440498
JNLICNY,2023Q1,BONDS,NAIC 3,0,23446035
JNLICNY,2023Q1,BONDS,NAIC 4,0,8400219
JNLICNY,2023Q1,BONDS,NAIC 5,0,0
JNLICNY,2023Q1,BONDS,NAIC 6,0,0
JNLICNY,2023Q1,BONDS,NAIC 1,0,0
JNLICNY,2023Q1,BONDS,NAIC 2,0,0
JNLICNY,2023Q1,BONDS,NAIC 3,0,0
JNLICNY,2023Q1,BONDS,NAIC 4,0,0
JNLICNY,2023Q1,BONDS,NAIC 5,0,0
JNLICNY,2023Q1,BONDS,NAIC 6,0,0
JNLICNY,2023Q2,BONDS,NAIC 1,0,650103758
JNLICNY,2023Q2,BONDS,NAIC 2,0,635440498
JNLICNY,2023Q2,BONDS,NAIC 3,0,23446035
JNLICNY,2023Q2,BONDS,NAIC 4,0,8400219
JNLICNY,2023Q2,BONDS,NAIC 5,0,0
JNLICNY,2023Q2,BONDS,NAIC 6,0,0
JNLICNY,2023Q2,BONDS,NAIC 1,0,0
JNLICNY,2023Q2,BONDS,NAIC 2,0,0
JNLICNY,2023Q2,BONDS,NAIC 3,0,0
JNLICNY,2023Q2,BONDS,NAIC 4,0,0
JNLICNY,2023Q2,BONDS,NAIC 5,0,0
JNLICNY,2023Q2,BONDS,NAIC 6,0,0
JNLICNY,2023Q3,BONDS,NAIC 1,650865734,650103758
JNLICNY,2023Q3,BONDS,NAIC 2,606916665,635440498
JNLICNY,2023Q3,BONDS,NAIC 3,15086084,23446035
JNLICNY,2023Q3,BONDS,NAIC 4,8903808,8400219
JNLICNY,2023Q3,BONDS,NAIC 5,0,0
JNLICNY,2023Q3,BONDS,NAIC 6,0,0
JNLICNY,2023Q3,BONDS,NAIC 1,0,0
JNLICNY,2023Q3,BONDS,NAIC 2,0,0
JNLICNY,2023Q3,BONDS,NAIC 3,0,0
JNLICNY,2023Q3,BONDS,NAIC 4,0,0
JNLICNY,2023Q3,BONDS,NAIC 5,0,0
JNLICNY,2023Q3,BONDS,NAIC 6,0,0
JNLICNY,2023Q4,U.S. Governments,NAIC 1,8020887,8020887
JNLICNY,2023Q4,U.S. Governments,NAIC 2,0,0
JNLICNY,2023Q4,U.S. Governments,NAIC 3,0,0
JNLICNY,2023Q4,U.S. Governments,NAIC 4,0,0
JNLICNY,2023Q4,U.S. Governments,NAIC 5,0,0
JNLICNY,2023Q4,U.S. Governments,NAIC 6,0,0
JNLICNY,2023Q4,All Other Governments,NAIC 1,0,0
JNLICNY,2023Q4,All Other Governments,NAIC 2,0,0
JNLICNY,2023Q4,All Other Governments,NAIC 3,0,0
JNLICNY,2023Q4,All Other Governments,NAIC 4,0,0
JNLICNY,2023Q4,All Other Governments,NAIC 5,0,0
JNLICNY,2023Q4,All Other Governments,NAIC 6,0,0
JNLICNY,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,1418897,0
JNLICNY,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,0,0
JNLICNY,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
JNLICNY,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
JNLICNY,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
JNLICNY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,0,0
JNLICNY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,0,0
JNLICNY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
JNLICNY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
JNLICNY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
JNLICNY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
JNLICNY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 1,7334940,819267
JNLICNY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 2,0,0
JNLICNY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 3,0,0
JNLICNY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
JNLICNY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 5,0,0
JNLICNY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
JNLICNY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,652902907,353544381
JNLICNY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,608105893,408457077
JNLICNY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,13361240,5631706
JNLICNY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,7661439,0
JNLICNY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,691926,0
JNLICNY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,0,0
JNLICNY,2023Q4,Hybrid Securities,NAIC 1,0,0
JNLICNY,2023Q4,Hybrid Securities,NAIC 2,0,0
JNLICNY,2023Q4,Hybrid Securities,NAIC 3,0,0
JNLICNY,2023Q4,Hybrid Securities,NAIC 4,0,0
JNLICNY,2023Q4,Hybrid Securities,NAIC 5,0,0
JNLICNY,2023Q4,Hybrid Securities,NAIC 6,0,0
JNLICNY,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
JNLICNY,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
JNLICNY,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
JNLICNY,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
JNLICNY,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
JNLICNY,2023Q4,SVO Identified Funds,NAIC 1,0,0
JNLICNY,2023Q4,SVO Identified Funds,NAIC 2,0,0
JNLICNY,2023Q4,SVO Identified Funds,NAIC 3,0,0
JNLICNY,2023Q4,SVO Identified Funds,NAIC 4,0,0
JNLICNY,2023Q4,SVO Identified Funds,NAIC 5,0,0
JNLICNY,2023Q4,SVO Identified Funds,NAIC 6,0,0
JNLICNY,2023Q4,Unaffiliated Bank Loans,NAIC 1,0,0
JNLICNY,2023Q4,Unaffiliated Bank Loans,NAIC 2,0,0
JNLICNY,2023Q4,Unaffiliated Bank Loans,NAIC 3,0,0
JNLICNY,2023Q4,Unaffiliated Bank Loans,NAIC 4,0,0
JNLICNY,2023Q4,Unaffiliated Bank Loans,NAIC 5,0,0
JNLICNY,2023Q4,Unaffiliated Bank Loans,NAIC 6,0,0
JNLICNY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 1,0,0
JNLICNY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 2,0,0
JNLICNY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 3,0,0
JNLICNY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 4,0,0
JNLICNY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 5,0,0
JNLICNY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 6,0,0
JNLICNY,2023Q4,Total Bonds Current Year,NAIC 1,0,362384535
JNLICNY,2023Q4,Total Bonds Current Year,NAIC 2,0,408457077
JNLICNY,2023Q4,Total Bonds Current Year,NAIC 3,0,5631706
JNLICNY,2023Q4,Total Bonds Current Year,NAIC 4,0,0
JNLICNY,2023Q4,Total Bonds Current Year,NAIC 5,0,0
JNLICNY,2023Q4,Total Bonds Current Year,NAIC 6,0,0
JNLICNY,2023Q4,Total Bonds Prior Year,NAIC 1,0,362973215
JNLICNY,2023Q4,Total Bonds Prior Year,NAIC 2,0,431572472
JNLICNY,2023Q4,Total Bonds Prior Year,NAIC 3,0,10020149
JNLICNY,2023Q4,Total Bonds Prior Year,NAIC 4,0,241417
JNLICNY,2023Q4,Total Bonds Prior Year,NAIC 5,0,0
JNLICNY,2023Q4,Total Bonds Prior Year,NAIC 6,0,0
JNLICNY,2023Q4,Total Publicly Traded Bonds,NAIC 1,0,362973215
JNLICNY,2023Q4,Total Publicly Traded Bonds,NAIC 2,0,431572472
JNLICNY,2023Q4,Total Publicly Traded Bonds,NAIC 4,0,241417
JNLICNY,2023Q4,Total Publicly Traded Bonds,NAIC 5,0,0
JNLICNY,2023Q4,Total Publicly Traded Bonds,NAIC 6,0,0
JNLICNY,2023Q4,Total Privately Placed Bonds,NAIC 1,0,287130543
JNLICNY,2023Q4,Total Privately Placed Bonds,NAIC 2,0,203868026
JNLICNY,2023Q4,Total Privately Placed Bonds,NAIC 3,0,13425886
JNLICNY,2023Q4,Total Privately Placed Bonds,NAIC 4,0,8158802
JNLICNY,2023Q4,Total Privately Placed Bonds,NAIC 5,0,0
JNLICNY,2023Q4,Total Privately Placed Bonds,NAIC 6,0,0
JNLICNY,2024Q1,BONDS,NAIC 1,0,669677631
JNLICNY,2024Q1,BONDS,NAIC 2,0,608105893
JNLICNY,2024Q1,BONDS,NAIC 3,0,13361240
JNLICNY,2024Q1,BONDS,NAIC 4,0,7661439
JNLICNY,2024Q1,BONDS,NAIC 5,0,691926
JNLICNY,2024Q1,BONDS,NAIC 6,0,0
JNLICNY,2024Q1,BONDS,NAIC 1,0,0
JNLICNY,2024Q1,BONDS,NAIC 2,0,0
JNLICNY,2024Q1,BONDS,NAIC 3,0,0
JNLICNY,2024Q1,BONDS,NAIC 4,0,0
JNLICNY,2024Q1,BONDS,NAIC 5,0,0
JNLICNY,2024Q1,BONDS,NAIC 6,0,0
JNLICNY,2024Q2,BONDS,NAIC 1,0,669677631
JNLICNY,2024Q2,BONDS,NAIC 2,0,608105893
JNLICNY,2024Q2,BONDS,NAIC 3,0,13361240
JNLICNY,2024Q2,BONDS,NAIC 4,0,7661439
JNLICNY,2024Q2,BONDS,NAIC 5,0,691926
JNLICNY,2024Q2,BONDS,NAIC 6,0,0
JNLICNY,2024Q2,BONDS,NAIC 1,0,0
JNLICNY,2024Q2,BONDS,NAIC 2,0,0
JNLICNY,2024Q2,BONDS,NAIC 3,0,0
JNLICNY,2024Q2,BONDS,NAIC 4,0,0
JNLICNY,2024Q2,BONDS,NAIC 5,0,0
JNLICNY,2024Q2,BONDS,NAIC 6,0,0
JNLICNY,2024Q3,BONDS,NAIC 1,715852546,669677631
JNLICNY,2024Q3,BONDS,NAIC 2,572238593,608105893
JNLICNY,2024Q3,BONDS,NAIC 3,16526844,13361240
JNLICNY,2024Q3,BONDS,NAIC 4,1665761,7661439
JNLICNY,2024Q3,BONDS,NAIC 5,502831,691926
JNLICNY,2024Q3,BONDS,NAIC 6,0,0
JNLICNY,2024Q3,BONDS,NAIC 1,0,0
JNLICNY,2024Q3,BONDS,NAIC 2,0,0
JNLICNY,2024Q3,BONDS,NAIC 3,0,0
JNLICNY,2024Q3,BONDS,NAIC 4,0,0
JNLICNY,2024Q3,BONDS,NAIC 5,0,0
JNLICNY,2024Q3,BONDS,NAIC 6,0,0
JNLICNY,2025Q1,BONDS,NAIC 1,0,453920807
JNLICNY,2025Q1,BONDS,NAIC 2,0,574727806
JNLICNY,2025Q1,BONDS,NAIC 3,0,11878530
JNLICNY,2025Q1,BONDS,NAIC 4,0,1667266
JNLICNY,2025Q1,BONDS,NAIC 5,0,502747
JNLICNY,2025Q1,BONDS,NAIC 6,0,0
JNLICNY,2025Q1,BONDS,NAIC 2,0,17921943
JNLICNY,2025Q1,BONDS,NAIC 3,0,0
JNLICNY,2025Q1,BONDS,NAIC 4,0,0
JNLICNY,2025Q1,BONDS,NAIC 5,0,0
JNLICNY,2025Q1,BONDS,NAIC 6,0,0
JNLICNY,2025Q1,BONDS,NAIC 1,0,0
JNLICNY,2025Q1,BONDS,NAIC 2,0,0
JNLICNY,2025Q1,BONDS,NAIC 3,0,0
JNLICNY,2025Q1,BONDS,NAIC 4,0,0
JNLICNY,2025Q1,BONDS,NAIC 5,0,0
JNLICNY,2025Q1,BONDS,NAIC 6,0,0
JNLICNY,2025Q2,BONDS,NAIC 1,0,453920807
JNLICNY,2025Q2,BONDS,NAIC 2,0,574727806
JNLICNY,2025Q2,BONDS,NAIC 3,0,11878530
JNLICNY,2025Q2,BONDS,NAIC 4,0,1667266
JNLICNY,2025Q2,BONDS,NAIC 5,0,502747
JNLICNY,2025Q2,BONDS,NAIC 6,0,0
JNLICNY,2025Q2,BONDS,NAIC 2,0,17921943
JNLICNY,2025Q2,BONDS,NAIC 3,0,0
JNLICNY,2025Q2,BONDS,NAIC 4,0,0
JNLICNY,2025Q2,BONDS,NAIC 5,0,0
JNLICNY,2025Q2,BONDS,NAIC 6,0,0
JNLICNY,2025Q2,BONDS,NAIC 1,0,0
JNLICNY,2025Q2,BONDS,NAIC 2,0,0
JNLICNY,2025Q2,BONDS,NAIC 3,0,0
JNLICNY,2025Q2,BONDS,NAIC 4,0,0
JNLICNY,2025Q2,BONDS,NAIC 5,0,0
JNLICNY,2025Q2,BONDS,NAIC 6,0,0
JNLICNY,2025Q3,BONDS,NAIC 1,465705455,453920807
JNLICNY,2025Q3,BONDS,NAIC 2,616063815,574727806
JNLICNY,2025Q3,BONDS,NAIC 3,27276252,11878530
JNLICNY,2025Q3,BONDS,NAIC 4,3467013,1667266
JNLICNY,2025Q3,BONDS,NAIC 5,502491,502747
JNLICNY,2025Q3,BONDS,NAIC 6,0,0
JNLICNY,2025Q3,BONDS,NAIC 2,52383502,17921943
JNLICNY,2025Q3,BONDS,NAIC 3,5848906,0
JNLICNY,2025Q3,BONDS,NAIC 4,0,0
JNLICNY,2025Q3,BONDS,NAIC 5,0,0
JNLICNY,2025Q3,BONDS,NAIC 6,0,0
JNLICNY,2025Q3,BONDS,NAIC 1,0,0
JNLICNY,2025Q3,BONDS,NAIC 2,0,0
JNLICNY,2025Q3,BONDS,NAIC 3,0,0
JNLICNY,2025Q3,BONDS,NAIC 4,0,0
JNLICNY,2025Q3,BONDS,NAIC 5,0,0
JNLICNY,2025Q3,BONDS,NAIC 6,0,0
