entity,period,category,naic_designation,total_current_year,total_prior_year
USL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 2,0,0
USL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 3,0,0
USL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 4,0,0
USL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 5,0,0
USL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 6,0,0
USL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 1,0,0
USL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 2,0,0
USL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 3,0,0
USL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 4,0,0
USL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 5,0,0
USL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 6,0,0
USL,2025Q4,Certificates of Deposit (Unaffiliated),NAIC 1,0,0
USL,2025Q4,Certificates of Deposit (Unaffiliated),NAIC 2,0,0
USL,2025Q4,Certificates of Deposit (Unaffiliated),NAIC 3,0,0
USL,2025Q4,Certificates of Deposit (Unaffiliated),NAIC 4,0,0
USL,2025Q4,Certificates of Deposit (Unaffiliated),NAIC 5,0,0
USL,2025Q4,Certificates of Deposit (Unaffiliated),NAIC 6,0,0
USL,2025Q4,Certificates of Deposit (Affiliated),NAIC 1,0,0
USL,2025Q4,Certificates of Deposit (Affiliated),NAIC 2,0,0
USL,2025Q4,Certificates of Deposit (Affiliated),NAIC 3,0,0
USL,2025Q4,Certificates of Deposit (Affiliated),NAIC 4,0,0
USL,2025Q4,Certificates of Deposit (Affiliated),NAIC 5,0,0
USL,2025Q4,Certificates of Deposit (Affiliated),NAIC 6,0,0
USL,2025Q4,Other Issuer Credit Obligations (Unaffiliated),NAIC 1,0,0
USL,2025Q4,Other Issuer Credit Obligations (Unaffiliated),NAIC 2,0,0
USL,2025Q4,Other Issuer Credit Obligations (Unaffiliated),NAIC 3,0,0
USL,2025Q4,Other Issuer Credit Obligations (Unaffiliated),NAIC 4,0,0
USL,2025Q4,Other Issuer Credit Obligations (Unaffiliated),NAIC 5,0,0
USL,2025Q4,Other Issuer Credit Obligations (Unaffiliated),NAIC 6,0,0
USL,2025Q4,Other Issuer Credit Obligations (Affiliated),NAIC 1,0,0
USL,2025Q4,Other Issuer Credit Obligations (Affiliated),NAIC 2,0,0
USL,2025Q4,Other Issuer Credit Obligations (Affiliated),NAIC 3,0,0
USL,2025Q4,Other Issuer Credit Obligations (Affiliated),NAIC 4,0,0
USL,2025Q4,Other Issuer Credit Obligations (Affiliated),NAIC 5,0,0
USL,2025Q4,Agency Residential Mortgage-Backed Securities -,NAIC 1,32394412,0
USL,2025Q4,Agency Residential Mortgage-Backed Securities -,NAIC 2,0,0
USL,2025Q4,Agency Residential Mortgage-Backed Securities -,NAIC 3,0,0
USL,2025Q4,Agency Residential Mortgage-Backed Securities -,NAIC 4,0,0
USL,2025Q4,Agency Residential Mortgage-Backed Securities -,NAIC 5,0,0
USL,2025Q4,Agency Residential Mortgage-Backed Securities -,NAIC 6,0,0
USL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 1,109580990,0
USL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 2,0,0
USL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 3,0,0
USL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 4,0,0
USL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 5,0,0
USL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 6,0,0
USL,2025Q4,Agency Residential Mortgage-Backed Securities,NAIC 1,430753205,2
USL,2025Q4,Agency Residential Mortgage-Backed Securities,NAIC 2,0,0
USL,2025Q4,Agency Residential Mortgage-Backed Securities,NAIC 3,0,0
USL,2025Q4,Agency Residential Mortgage-Backed Securities,NAIC 4,0,0
USL,2025Q4,Agency Residential Mortgage-Backed Securities,NAIC 5,145104,0
USL,2025Q4,Agency Residential Mortgage-Backed Securities,NAIC 6,0,0
USL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 1,53308394,1
USL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 2,0,0
USL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 3,0,0
USL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 4,0,0
USL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 5,0,0
USL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 6,0,0
USL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 1,1092440370,831239185
USL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 2,7260018,628567
USL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 3,3780584,846513
USL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 4,1463328,313043
USL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 5,9351572,0
USL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 6,85606,0
USL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 1,0,0
USL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 2,0,0
USL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 3,0,0
USL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 5,0,0
USL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 6,0,0
USL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 1,917640691,707354375
USL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 2,33164318,26043566
USL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 3,0,0
USL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 4,10074415,10074415
USL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 5,0,0
USL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 6,27,27
USL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 1,0,0
USL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 2,0,0
USL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 3,0,0
USL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 4,0,0
USL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 5,0,0
USL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 6,0,0
USL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Unaffiliated),NAIC 1,1132218989,1074162800
USL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Unaffiliated),NAIC 2,139881666,122264916
USL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Unaffiliated),NAIC 3,0,0
USL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Unaffiliated),NAIC 4,0,0
USL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Unaffiliated),NAIC 5,0,0
USL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Unaffiliated),NAIC 6,0,0
USL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Affiliated),NAIC 1,0,0
USL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Affiliated),NAIC 2,0,0
USL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Affiliated),NAIC 3,0,0
USL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Affiliated),NAIC 4,0,0
USL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Affiliated),NAIC 5,0,0
USL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Affiliated),NAIC 6,0,0
USL,2025Q4,Other Financial Asset-Backed Securities,NAIC 1,755718326,613697874
USL,2025Q4,Other Financial Asset-Backed Securities,NAIC 2,68389565,68389565
USL,2025Q4,Other Financial Asset-Backed Securities,NAIC 3,0,0
USL,2025Q4,Other Financial Asset-Backed Securities,NAIC 4,0,0
USL,2025Q4,Other Financial Asset-Backed Securities,NAIC 5,0,0
USL,2025Q4,Other Financial Asset-Backed Securities,NAIC 6,7063,7063
USL,2025Q4,Other Financial Asset-Backed Securities,NAIC 1,0,0
USL,2025Q4,Other Financial Asset-Backed Securities,NAIC 2,0,0
USL,2025Q4,Other Financial Asset-Backed Securities,NAIC 3,0,0
USL,2025Q4,Other Financial Asset-Backed Securities,NAIC 5,0,0
USL,2025Q4,Other Financial Asset-Backed Securities,NAIC 6,0,0
USL,2025Q4,Equity-Backed Securities (Unaffiliated),NAIC 1,126532516,126532516
USL,2025Q4,Equity-Backed Securities (Unaffiliated),NAIC 2,39366252,39366252
USL,2025Q4,Equity-Backed Securities (Unaffiliated),NAIC 3,0,0
USL,2025Q4,Equity-Backed Securities (Unaffiliated),NAIC 4,7344736,7344736
USL,2025Q4,Equity-Backed Securities (Unaffiliated),NAIC 5,0,0
USL,2025Q4,Equity-Backed Securities (Unaffiliated),NAIC 6,0,0
USL,2025Q4,Equity-Backed Securities (Affiliated),NAIC 1,0,0
USL,2025Q4,Equity-Backed Securities (Affiliated),NAIC 2,0,0
USL,2025Q4,Equity-Backed Securities (Affiliated),NAIC 3,0,0
USL,2025Q4,Equity-Backed Securities (Affiliated),NAIC 4,0,0
USL,2025Q4,Equity-Backed Securities (Affiliated),NAIC 5,0,0
USL,2025Q4,Equity-Backed Securities (Affiliated),NAIC 6,0,0
USL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 1,0,0
USL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 2,0,0
USL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 3,0,0
USL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 4,0,0
USL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 5,0,0
USL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 6,0,0
USL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 1,0,0
USL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 2,0,0
USL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 3,0,0
USL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 4,0,0
USL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 5,0,0
USL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 6,0,0
USL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 1,9862932,9862932
USL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 2,0,0
USL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 3,22096298,22096298
USL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 4,0,0
USL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 5,0,0
USL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 6,0,0
USL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 1,0,0
USL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 2,0,0
USL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 3,0,0
USL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 5,0,0
USL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 6,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 1,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 2,1,1
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 3,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 4,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 5,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 6,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 1,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 2,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 3,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 4,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 5,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 6,0,0
USL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 1,579311244,579311244
USL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 2,80931286,80931286
USL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 3,0,0
USL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 4,0,0
USL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 5,0,0
USL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 6,0,0
USL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 1,0,0
USL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 2,0,0
USL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 3,0,0
USL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 4,0,0
USL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 5,0,0
USL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 6,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 1,135920721,121920721
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 2,394179862,387735891
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 3,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 4,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 5,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 6,18700774,18700774
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 1,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 2,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 4,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 5,0,0
USL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 6,0,0
USL,2025Q4,Total Bonds Current Year,NAIC 1,0,6020117462
USL,2025Q4,Total Bonds Current Year,NAIC 2,0,4339372072
USL,2025Q4,Total Bonds Current Year,NAIC 3,0,195236342
USL,2025Q4,Total Bonds Current Year,NAIC 4,0,20066579
USL,2025Q4,Total Bonds Current Year,NAIC 5,0,10952641
USL,2025Q4,Total Bonds Current Year,NAIC 6,0,6861859
USL,2025Q4,Total Bonds Prior Year,NAIC 1,0,6050773686
USL,2025Q4,Total Bonds Prior Year,NAIC 2,0,3991738757
USL,2025Q4,Total Bonds Prior Year,NAIC 3,0,150790132
USL,2025Q4,Total Bonds Prior Year,NAIC 4,0,56338694
USL,2025Q4,Total Bonds Prior Year,NAIC 5,0,36061272
USL,2025Q4,Total Bonds Prior Year,NAIC 6,0,5824422
USL,2025Q4,Total Publicly Traded Bonds,NAIC 1,0,6020117462
USL,2025Q4,Total Publicly Traded Bonds,NAIC 2,0,4339372072
USL,2025Q4,Total Publicly Traded Bonds,NAIC 4,0,20066579
USL,2025Q4,Total Publicly Traded Bonds,NAIC 5,0,10952641
USL,2025Q4,Total Publicly Traded Bonds,NAIC 6,0,6861859
USL,2025Q4,Total Privately Placed Bonds,NAIC 1,0,6571410677
USL,2025Q4,Total Privately Placed Bonds,NAIC 2,0,4222075182
USL,2025Q4,Total Privately Placed Bonds,NAIC 3,0,459213806
USL,2025Q4,Total Privately Placed Bonds,NAIC 4,0,155764302
USL,2025Q4,Total Privately Placed Bonds,NAIC 5,0,16834713
USL,2025Q4,Total Privately Placed Bonds,NAIC 6,0,23629458
VALIC,2021Q4,"U.S. Governments                                                                                                                                                                                                                         595,005,804        22,474,533",NAIC 2,0,0
VALIC,2021Q4,"U.S. Governments                                                                                                                                                                                                                         595,005,804        22,474,533",NAIC 4,0,0
VALIC,2021Q4,"U.S. Governments                                                                                                                                                                                                                         595,005,804        22,474,533",NAIC 6,0,0
VALIC,2021Q4,All Other Governments,NAIC 1,0,0
VALIC,2021Q4,All Other Governments,NAIC 3,617480337,595005804
VALIC,2021Q4,All Other Governments,NAIC 5,559827085,147927830
VALIC,2021Q4,All Other Governments,NAIC 6,0,0
VALIC,2021Q4,"U.S. States, Territories and Possessions etc.,          4,624,269          48,277,356      47,998,945       6,548,259         55,682,634        XXX          163,131,462                    0.4    85,638,106         0.2              8,196,099        2,842,092",NAIC 1,11038191,0
VALIC,2021Q4,"U.S. States, Territories and Possessions etc.,          4,624,269          48,277,356      47,998,945       6,548,259         55,682,634        XXX          163,131,462                    0.4    85,638,106         0.2              8,196,099        2,842,092",NAIC 2,0,0
VALIC,2021Q4,"U.S. States, Territories and Possessions etc.,          4,624,269          48,277,356      47,998,945       6,548,259         55,682,634        XXX          163,131,462                    0.4    85,638,106         0.2              8,196,099        2,842,092",NAIC 3,5091329,0
VALIC,2021Q4,"U.S. States, Territories and Possessions etc.,          4,624,269          48,277,356      47,998,945       6,548,259         55,682,634        XXX          163,131,462                    0.4    85,638,106         0.2              8,196,099        2,842,092",NAIC 4,0,0
VALIC,2021Q4,"U.S. States, Territories and Possessions etc.,          4,624,269          48,277,356      47,998,945       6,548,259         55,682,634        XXX          163,131,462                    0.4    85,638,106         0.2              8,196,099        2,842,092",NAIC 5,0,0
VALIC,2021Q4,"U.S. Political Subdivisions of States, Territories and  5,954,073          34,760,169      92,041,835       133,410,107       5,359,122         XXX          271,525,305                    0.7    275,434,230        0.7",NAIC 1,39532086,0
VALIC,2021Q4,"U.S. Political Subdivisions of States, Territories and  5,954,073          34,760,169      92,041,835       133,410,107       5,359,122         XXX          271,525,305                    0.7    275,434,230        0.7",NAIC 3,0,0
VALIC,2021Q4,"U.S. Political Subdivisions of States, Territories and  5,954,073          34,760,169      92,041,835       133,410,107       5,359,122         XXX          271,525,305                    0.7    275,434,230        0.7",NAIC 5,0,0
VALIC,2021Q4,U.S. Special Revenue & Special Assessment                                                                                                       XXX,NAIC 1,311057392,311057392
VALIC,2021Q4,U.S. Special Revenue & Special Assessment                                                                                                       XXX,NAIC 3,176412322,176412322
VALIC,2021Q4,U.S. Special Revenue & Special Assessment                                                                                                       XXX,NAIC 5,8876386,8876386
VALIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,0,0
VALIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,13741131364,0
VALIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,0,0
VALIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,1131649083,30356321
VALIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,0,0
VALIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,345145909,90002566
VALIC,2021Q4,"Hybrid Securities                             32,983,520         26,442,456    15,917,325            49,605         52,872,682        XXX          128,265,588                    0.3    60,676,569         0.2            17,664,130,217",NAIC 2,90887141,0
VALIC,2021Q4,"Hybrid Securities                             32,983,520         26,442,456    15,917,325            49,605         52,872,682        XXX          128,265,588                    0.3    60,676,569         0.2            17,664,130,217",NAIC 4,31961937187,0
VALIC,2021Q4,"Hybrid Securities                             32,983,520         26,442,456    15,917,325            49,605         52,872,682        XXX          128,265,588                    0.3    60,676,569         0.2            17,664,130,217",NAIC 6,13968027,11471861
VALIC,2021Q4,"Parent, Subsidiaries and Affiliates                               1,400,000     3,292,834                           5,260,447         XXX            4,692,834                    0.2    73,406,502         0.2            81,342,622         12,260,447",NAIC 1,0,0
VALIC,2021Q4,"Parent, Subsidiaries and Affiliates                               1,400,000     3,292,834                           5,260,447         XXX            4,692,834                    0.2    73,406,502         0.2            81,342,622         12,260,447",NAIC 2,1699214,0
VALIC,2021Q4,"Parent, Subsidiaries and Affiliates                               1,400,000     3,292,834                           5,260,447         XXX            4,692,834                    0.2    73,406,502         0.2            81,342,622         12,260,447",NAIC 3,0,0
VALIC,2021Q4,"Parent, Subsidiaries and Affiliates                               1,400,000     3,292,834                           5,260,447         XXX            4,692,834                    0.2    73,406,502         0.2            81,342,622         12,260,447",NAIC 4,0,0
VALIC,2021Q4,"Parent, Subsidiaries and Affiliates                               1,400,000     3,292,834                           5,260,447         XXX            4,692,834                    0.2    73,406,502         0.2            81,342,622         12,260,447",NAIC 6,0,0
VALIC,2021Q4,SVO Identified Funds                                                                                                                  XXX,NAIC 2,0,0
VALIC,2021Q4,SVO Identified Funds                                                                                                                  XXX,NAIC 5,0,0
VALIC,2021Q4,SVO Identified Funds                                                                                                                  XXX,NAIC 6,0,0
VALIC,2021Q4,Unaffiliated Bank Loans                                                                                                              XXX,NAIC 1,0,0
VALIC,2021Q4,Unaffiliated Bank Loans                                                                                                              XXX,NAIC 2,0,0
VALIC,2021Q4,Unaffiliated Bank Loans                                                                                                              XXX,NAIC 4,0,0
VALIC,2021Q4,Unaffiliated Bank Loans                                                                                                              XXX,NAIC 6,0,0
VALIC,2021Q4,Total Bonds Current Year,NAIC 1,0,13954328797
VALIC,2021Q4,Total Bonds Current Year,NAIC 2,0,0
VALIC,2021Q4,Total Bonds Current Year,NAIC 3,0,0
VALIC,2021Q4,Total Bonds Current Year,NAIC 4,0,0
VALIC,2021Q4,Total Bonds Current Year,NAIC 5,0,514767894
VALIC,2021Q4,Total Bonds Current Year,NAIC 6,0,0
VALIC,2021Q4,"Total Bonds Prior Year                              1,449,340,583    4,707,488,315         5,578,243,952      4,378,903,474          4,845,338,349                  0    XXX                 XXX               20,959,314,673                     55.7 14,014,882,629               6,944,432,044",NAIC 1,6292300872,0
VALIC,2021Q4,"Total Bonds Prior Year                              1,449,340,583    4,707,488,315         5,578,243,952      4,378,903,474          4,845,338,349                  0    XXX                 XXX               20,959,314,673                     55.7 14,014,882,629               6,944,432,044",NAIC 2,0,0
VALIC,2021Q4,"Total Bonds Prior Year                              1,449,340,583    4,707,488,315         5,578,243,952      4,378,903,474          4,845,338,349                  0    XXX                 XXX               20,959,314,673                     55.7 14,014,882,629               6,944,432,044",NAIC 3,0,0
VALIC,2021Q4,"Total Bonds Prior Year                              1,449,340,583    4,707,488,315         5,578,243,952      4,378,903,474          4,845,338,349                  0    XXX                 XXX               20,959,314,673                     55.7 14,014,882,629               6,944,432,044",NAIC 4,0,603051850
VALIC,2021Q4,"Total Bonds Prior Year                              1,449,340,583    4,707,488,315         5,578,243,952      4,378,903,474          4,845,338,349                  0    XXX                 XXX               20,959,314,673                     55.7 14,014,882,629               6,944,432,044",NAIC 5,0,0
VALIC,2021Q4,"Total Bonds Prior Year                              1,449,340,583    4,707,488,315         5,578,243,952      4,378,903,474          4,845,338,349                  0    XXX                 XXX               20,959,314,673                     55.7 14,014,882,629               6,944,432,044",NAIC 6,46365053,0
VALIC,2021Q4,"Total Publicly Traded Bonds                         557,305,477      2,776,100,337         2,714,548,616      2,938,983,158          4,967,391,208                  0 13,954,328,796                    36.2 14,014,882,629                       37.2 13,954,328,796               XXX",NAIC 1,0,0
VALIC,2021Q4,"Total Publicly Traded Bonds                         557,305,477      2,776,100,337         2,714,548,616      2,938,983,158          4,967,391,208                  0 13,954,328,796                    36.2 14,014,882,629                       37.2 13,954,328,796               XXX",NAIC 2,0,0
VALIC,2021Q4,"Total Publicly Traded Bonds                         557,305,477      2,776,100,337         2,714,548,616      2,938,983,158          4,967,391,208                  0 13,954,328,796                    36.2 14,014,882,629                       37.2 13,954,328,796               XXX",NAIC 3,0,0
VALIC,2021Q4,"Total Publicly Traded Bonds                         557,305,477      2,776,100,337         2,714,548,616      2,938,983,158          4,967,391,208                  0 13,954,328,796                    36.2 14,014,882,629                       37.2 13,954,328,796               XXX",NAIC 4,514767894,514767894
VALIC,2021Q4,"Total Publicly Traded Bonds                         557,305,477      2,776,100,337         2,714,548,616      2,938,983,158          4,967,391,208                  0 13,954,328,796                    36.2 14,014,882,629                       37.2 13,954,328,796               XXX",NAIC 5,0,0
VALIC,2021Q4,"Total Privately Placed Bonds                        370,947,526      2,305,476,615         2,561,020,829      1,305,056,630          846,825,546                    0 7,389,327,147                     19.2 6,944,432,044                        18.5           XXX                7,389,327,147",NAIC 1,6358978532,0
VALIC,2021Q4,"Total Privately Placed Bonds                        370,947,526      2,305,476,615         2,561,020,829      1,305,056,630          846,825,546                    0 7,389,327,147                     19.2 6,944,432,044                        18.5           XXX                7,389,327,147",NAIC 2,0,0
VALIC,2021Q4,"Total Privately Placed Bonds                        370,947,526      2,305,476,615         2,561,020,829      1,305,056,630          846,825,546                    0 7,389,327,147                     19.2 6,944,432,044                        18.5           XXX                7,389,327,147",NAIC 3,0,0
VALIC,2021Q4,"Total Privately Placed Bonds                        370,947,526      2,305,476,615         2,561,020,829      1,305,056,630          846,825,546                    0 7,389,327,147                     19.2 6,944,432,044                        18.5           XXX                7,389,327,147",NAIC 4,0,1017041425
VALIC,2021Q4,"Total Privately Placed Bonds                        370,947,526      2,305,476,615         2,561,020,829      1,305,056,630          846,825,546                    0 7,389,327,147                     19.2 6,944,432,044                        18.5           XXX                7,389,327,147",NAIC 5,0,0
VALIC,2021Q4,"Total Privately Placed Bonds                        370,947,526      2,305,476,615         2,561,020,829      1,305,056,630          846,825,546                    0 7,389,327,147                     19.2 6,944,432,044                        18.5           XXX                7,389,327,147",NAIC 6,519483250,90944359
VALIC,2022Q4,U.S. Governments,NAIC 1,608717939,587084044
VALIC,2022Q4,U.S. Governments,NAIC 2,0,0
VALIC,2022Q4,U.S. Governments,NAIC 3,0,0
VALIC,2022Q4,U.S. Governments,NAIC 4,0,0
VALIC,2022Q4,U.S. Governments,NAIC 5,0,0
VALIC,2022Q4,U.S. Governments,NAIC 6,0,0
VALIC,2022Q4,All Other Governments,NAIC 1,549178159,150942591
VALIC,2022Q4,All Other Governments,NAIC 2,402971540,237205040
VALIC,2022Q4,All Other Governments,NAIC 3,165644416,109387745
VALIC,2022Q4,All Other Governments,NAIC 4,7484251,4642982
VALIC,2022Q4,All Other Governments,NAIC 5,5609007,5609007
VALIC,2022Q4,All Other Governments,NAIC 6,0,0
VALIC,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,266115997,266115997
VALIC,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,28377654,28377654
VALIC,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
VALIC,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
VALIC,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
VALIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,166633738,166633738
VALIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,7656549,7656549
VALIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
VALIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
VALIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
VALIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
VALIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 1,3018450834,3018450834
VALIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 2,102364203,51713651
VALIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 3,0,0
VALIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
VALIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 5,0,0
VALIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
VALIC,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,16799957294,8756851555
VALIC,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,13392631955,7038905622
VALIC,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,909144934,261806338
